year,manufacturer,fuelType,name,transmission,engine,mileage,listingPrice,variant,age
2021.0,Toyota,Petrol,Toyota Prado 2021 for sale in Karachi,Automatic,2700cc,"69,000 km",29500000.0,Prado,4.0
2018.0,Toyota,Petrol,Toyota Vitz 2018 for sale in Karachi,Automatic,1000cc,"100,000 km",3800000.0,Vitz,7.0
2020.0,Suzuki,Petrol,Suzuki Alto 2020 for sale in Karachi,Automatic,660cc,"40,000 km",3100000.0,Alto,5.0
2009.0,Toyota,Petrol,Toyota Belta 2009 for sale in Karachi,Automatic,1000cc,"140,000 km",2100000.0,Belta,16.0
2021.0,Hyundai,Petrol,Hyundai Tucson 2021 for sale in Karachi,Automatic,2000cc,"45,000 km",7075000.0,Tucson,4.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"55,000 km",6050000.0,Sportage,5.0
2013.0,Honda,Petrol,Honda City 2013 for sale in Karachi,Automatic,1500cc,"93,000 km",3050000.0,City,12.0
2021.0,DFSK,Petrol,DFSK Glory 580 2021 for sale in Karachi,Automatic,1500cc,"35,000 km",4150000.0,Glory 580,4.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"32,000 km",5600000.0,Raize,5.0
2020.0,Daihatsu,Petrol,Daihatsu Rocky 2020 for sale in Karachi,Automatic,1000cc,"52,000 km",5750000.0,Rocky,5.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"45,000 km",6125000.0,Raize,5.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"12,000 km",5350000.0,Raize,5.0
2016.0,Audi,Petrol,Audi A3 2016 for sale in Karachi,Automatic,1200cc,"101,000 km",5950000.0,A3,9.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"27,000 km",5750000.0,Raize,5.0
2022.0,Nissan,Hybrid,Nissan Dayz 2022 for sale in Karachi,Automatic,660cc,"22,000 km",3950000.0,Dayz,3.0
1951.0,Jeep,Diesel,Jeep Wrangler 1951 for sale in Karachi,Manual,1800cc,"100,000 km",1200000.0,Wrangler,74.0
2018.0,Toyota,Hybrid,Toyota Aqua 2018 for sale in Karachi,Automatic,1500cc,"87,000 km",5175000.0,Aqua,7.0
2012.0,Suzuki,Petrol,Suzuki Alto 2012 for sale in Karachi,Manual,1000cc,"74,000 km",1350000.0,Alto,13.0
2005.0,Toyota,Petrol,Toyota Corolla 2005 for sale in Karachi,Automatic,1800cc,"130,400 km",2100000.0,Corolla,20.0
2025.0,MG,Hybrid,MG HS 2025 for sale in Karachi,Automatic,1500cc,250 km,9800000.0,HS,0.0
2008.0,Suzuki,Petrol,Suzuki Alto 2008 for sale in Karachi,Manual,1000cc,"961,705 km",850000.0,Alto,17.0
2021.0,Toyota,Petrol,Toyota Raize 2021 for sale in Karachi,Automatic,1000cc,"33,000 km",6250000.0,Raize,4.0
2003.0,Mazda,Petrol,Mazda RX8 2003 for sale in Karachi,Manual,1300cc,"90,000 km",2500000.0,RX8,22.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"47,000 km",26900000.0,Prado,5.0
1984.0,Daihatsu,Petrol,Daihatsu Charade 1984 for sale in Karachi,Manual,1000cc,"2,000 km",300000.0,Charade,41.0
2022.0,Honda,Petrol,Honda N Wgn 2022 for sale in Karachi,Automatic,660cc,"35,000 km",3950000.0,N Wgn,3.0
2016.0,Toyota,Petrol,Toyota Corolla 2016 for sale in Karachi,Manual,1300cc,"120,000 km",3200000.0,Corolla,9.0
2019.0,Audi,Petrol,Audi A5 2019 for sale in Karachi,Automatic,1400cc,"48,000 km",15200000.0,A5,6.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"18,000 km",24600000.0,Prado,5.0
2018.0,Suzuki,Petrol,Suzuki Wagon R 2018 for sale in Karachi,Manual,1000cc,"78,000 km",2175000.0,Wagon R,7.0
2008.0,Toyota,Petrol,Toyota Corolla 2008 for sale in Karachi,Manual,1300cc,"100,000 km",2200000.0,Corolla,17.0
2021.0,Toyota,Petrol,Toyota Prado 2021 for sale in Karachi,Automatic,2700cc,"53,000 km",28500000.0,Prado,4.0
2013.0,Mitsubishi,Petrol,Mitsubishi EK Custom 2013 for sale in Karachi,Automatic,660cc,"117,000 km",2400000.0,EK Custom,12.0
2025.0,Toyota,Diesel,Toyota Hilux 2025 for sale in Karachi,Automatic,2800cc,100 km,16800000.0,Hilux,0.0
2022.0,Toyota,Petrol,Toyota Corolla 2022 for sale in Karachi,Automatic,1800cc,"60,000 km",6595000.0,Corolla,3.0
2025.0,Suzuki,Petrol,Suzuki Alto 2025 for sale in Karachi,Automatic,660cc,"7,000 km",3225000.0,Alto,0.0
2021.0,Lexus,Electric,Lexus UX  2021 for sale in Karachi,Automatic,cc,"11,000 km",12500000.0,UX ,4.0
2021.0,Lexus,Electric,Lexus UX  2021 for sale in Karachi,Automatic,cc,"27,000 km",12500000.0,UX ,4.0
2020.0,Suzuki,Petrol,Suzuki Swift 2020 for sale in Karachi,Automatic,1300cc,"60,000 km",3150000.0,Swift,5.0
2024.0,Daihatsu,Petrol,Daihatsu Mira 2024 for sale in Karachi,Automatic,660cc,"62,000 km",3300000.0,Mira,1.0
2021.0,Suzuki,Petrol,Suzuki Every 2021 for sale in Karachi,Automatic,660cc,"37,000 km",3315000.0,Every,4.0
2015.0,BMW,Petrol,BMW 3 Series 2015 for sale in Karachi,Automatic,1600cc,"91,000 km",7800000.0,3 Series,10.0
2019.0,Suzuki,Petrol,Suzuki Alto 2019 for sale in Karachi,Automatic,660cc,"68,000 km",2450000.0,Alto,6.0
2021.0,DFSK,Petrol,DFSK Glory 580 2021 for sale in Karachi,Automatic,1500cc,"35,000 km",4150000.0,Glory 580,4.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"26,000 km",6200000.0,Raize,5.0
2011.0,Toyota,Petrol,Toyota Corolla 2011 for sale in Karachi,Automatic,1600cc,"78,000 km",3300000.0,Corolla,14.0
2019.0,Suzuki,Petrol,Suzuki Cultus 2019 for sale in Karachi,Manual,1000cc,"90,000 km",2500000.0,Cultus,6.0
2022.0,Ford,Petrol,Ford Ranger 2022 for sale in Karachi,Automatic,3000cc,"22,000 km",30000000.0,Ranger,3.0
2020.0,Toyota,Petrol,Toyota Land Cruiser 2020 for sale in Karachi,Automatic,4600cc,"102,000 km",41900000.0,Land Cruiser,5.0
2022.0,Toyota,Diesel,Toyota Hilux 2022 for sale in Karachi,Automatic,2800cc,"29,000 km",12700000.0,Hilux,3.0
2022.0,BMW,Electric,BMW iX 2022 for sale in Karachi,Automatic,cc,"23,000 km",31000000.0,iX,3.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Automatic,660cc,"5,000 km",3600000.0,Alto,3.0
2022.0,Toyota,Petrol,Toyota Yaris Sedan 2022 for sale in Karachi,Automatic,1300cc,"27,500 km",4350000.0,Yaris Sedan,3.0
2017.0,Toyota,Petrol,Toyota Fortuner 2017 for sale in Karachi,Automatic,2700cc,"66,500 km",9800000.0,Fortuner,8.0
2021.0,Toyota,Petrol,Toyota Yaris Sedan 2021 for sale in Karachi,Automatic,1300cc,"48,000 km",4250000.0,Yaris Sedan,4.0
2025.0,Changan,Petrol,Changan Oshan X7 2025 for sale in Karachi,Automatic,1500cc,"1,500 km",9150000.0,Oshan X7,0.0
2022.0,Changan,Petrol,Changan Karvaan 2022 for sale in Karachi,Manual,1000cc,"12,500 km",2375000.0,Karvaan,3.0
2010.0,Suzuki,Petrol,Suzuki Cultus 2010 for sale in Karachi,Manual,1000cc,"100,000 km",1080000.0,Cultus,15.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"59,000 km",3650000.0,Mira,3.0
2017.0,Audi,Petrol,Audi A4 2017 for sale in Karachi,Automatic,2000cc,"118,000 km",8000000.0,A4,8.0
2019.0,Suzuki,Petrol,Suzuki Wagon R 2019 for sale in Karachi,Manual,1000cc,"72,845 km",2035000.0,Wagon R,6.0
2022.0,Porsche,Electric,Porsche Taycan 2022 for sale in Karachi,Automatic,cc,"30,000 km",30000000.0,Taycan,3.0
2025.0,BYD,Electric,BYD Atto 3 2025 for sale in Karachi,Automatic,cc,"4,000 km",8850000.0,Atto 3,0.0
2025.0,Suzuki,Petrol,Suzuki Alto 2025 for sale in Karachi,Manual,660cc,"14,000 km",2750000.0,Alto,0.0
2022.0,Toyota,Petrol,Toyota Corolla 2022 for sale in Karachi,Automatic,1600cc,"51,845 km",5695000.0,Corolla,3.0
2015.0,Suzuki,Petrol,Suzuki Wagon R 2015 for sale in Karachi,Automatic,660cc,"113,000 km",2250000.0,Wagon R,10.0
2017.0,Toyota,Diesel,Toyota Hilux 2017 for sale in Karachi,Automatic,3000cc,"100,000 km",7900000.0,Hilux,8.0
2022.0,Honda,Petrol,Honda City 2022 for sale in Karachi,Automatic,1200cc,"84,000 km",4375000.0,City,3.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"32,000 km",5600000.0,Raize,5.0
2020.0,Daihatsu,Petrol,Daihatsu Rocky 2020 for sale in Karachi,Automatic,1000cc,"52,000 km",5750000.0,Rocky,5.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"45,000 km",6125000.0,Raize,5.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"12,000 km",5350000.0,Raize,5.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"27,000 km",5750000.0,Raize,5.0
2022.0,Nissan,Hybrid,Nissan Dayz 2022 for sale in Karachi,Automatic,660cc,"22,000 km",3950000.0,Dayz,3.0
2018.0,Toyota,Hybrid,Toyota Aqua 2018 for sale in Karachi,Automatic,1500cc,"87,000 km",5175000.0,Aqua,7.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"47,000 km",26900000.0,Prado,5.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"18,000 km",24600000.0,Prado,5.0
2018.0,Suzuki,Petrol,Suzuki Wagon R 2018 for sale in Karachi,Manual,1000cc,"78,000 km",2175000.0,Wagon R,7.0
2021.0,Toyota,Petrol,Toyota Prado 2021 for sale in Karachi,Automatic,2700cc,"53,000 km",28500000.0,Prado,4.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"26,000 km",6200000.0,Raize,5.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"54,000 km",6100000.0,Sportage,5.0
2023.0,Nissan,Electric,Nissan Sakura 2023 for sale in Karachi,Automatic,cc,"3,200 km",4100000.0,Sakura,2.0
2014.0,Honda,Petrol,Honda N Wgn 2014 for sale in Karachi,Automatic,660cc,"114,000 km",2450000.0,N Wgn,11.0
2022.0,Nissan,Hybrid,Nissan Dayz 2022 for sale in Karachi,Automatic,660cc,"8,000 km",4150000.0,Dayz,3.0
2019.0,Honda,Petrol,Honda BR-V 2019 for sale in Karachi,Automatic,1500cc,"72,000 km",4400000.0,BR-V,6.0
2019.0,Suzuki,Petrol,Suzuki Alto 2019 for sale in Karachi,Automatic,660cc,"58,000 km",2290000.0,Alto,6.0
2014.0,Honda,Petrol,Honda Civic 2014 for sale in Karachi,Automatic,1800cc,"78,000 km",3650000.0,Civic,11.0
2021.0,Honda,Petrol,Honda Civic 2021 for sale in Karachi,Automatic,1800cc,"55,000 km",6050000.0,Civic,4.0
2018.0,Toyota,Petrol,Toyota Vitz 2018 for sale in Karachi,Automatic,1000cc,"57,160 km",3860000.0,Vitz,7.0
2019.0,Lexus,Petrol,Lexus LX Series 2019 for sale in Karachi,Automatic,5700cc,"15,100 km",71000000.0,LX Series,6.0
2005.0,Honda,Petrol,Honda Civic 2005 for sale in Karachi,Automatic,1500cc,"146,000 km",1500000.0,Civic,20.0
2014.0,Honda,Hybrid,Honda Vezel 2014 for sale in Karachi,Automatic,1500cc,"71,000 km",3765000.0,Vezel,11.0
2007.0,Suzuki,Petrol,Suzuki Liana 2007 for sale in Karachi,Manual,1300cc,"100,000 km",1300000.0,Liana,18.0
2022.0,Peugeot,Petrol,Peugeot 2008 2022 for sale in Karachi,Automatic,1200cc,"65,000 km",5500000.0,2008,3.0
2004.0,Suzuki,Petrol,Suzuki Mehran 2004 for sale in Karachi,Manual,800cc,"50,000 km",520000.0,Mehran,21.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"14,000 km",3650000.0,Mira,3.0
1994.0,Honda,Petrol,Honda Civic 1994 for sale in Karachi,Manual,1500cc,"100,000 km",750000.0,Civic,31.0
2014.0,Toyota,Petrol,Toyota Aqua 2014 for sale in Karachi,Automatic,1500cc,"120,000 km",3900000.0,Aqua,11.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"100,500 km",5950000.0,Sportage,5.0
2025.0,Peugeot,Petrol,Peugeot 2008 2025 for sale in Karachi,Automatic,1200cc,"3,000 km",6900000.0,2008,0.0
2010.0,Daihatsu,Petrol,Daihatsu Cuore 2010 for sale in Karachi,Manual,800cc,"98,618 km",980000.0,Cuore,15.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"47,000 km",6150000.0,Raize,5.0
2022.0,Hyundai,Petrol,Hyundai Sonata 2022 for sale in Karachi,Automatic,2500cc,"5,000 km",9600000.0,Sonata,3.0
2022.0,Honda,Petrol,Honda Civic 2022 for sale in Karachi,Automatic,1800cc,"38,000 km",7350000.0,Civic,3.0
2016.0,Honda,Petrol,Honda City 2016 for sale in Karachi,Automatic,1500cc,"76,500 km",3500000.0,City,9.0
2022.0,Ford,Petrol,Ford Ranger 2022 for sale in Karachi,Automatic,3000cc,"22,000 km",30000000.0,Ranger,3.0
2020.0,Toyota,Petrol,Toyota Land Cruiser 2020 for sale in Karachi,Automatic,4600cc,"102,000 km",41900000.0,Land Cruiser,5.0
2022.0,Toyota,Diesel,Toyota Hilux 2022 for sale in Karachi,Automatic,2800cc,"29,000 km",12700000.0,Hilux,3.0
2022.0,BMW,Electric,BMW iX 2022 for sale in Karachi,Automatic,cc,"23,000 km",31000000.0,iX,3.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Automatic,660cc,"5,000 km",3600000.0,Alto,3.0
2025.0,Changan,Petrol,Changan Oshan X7 2025 for sale in Karachi,Automatic,1500cc,"1,500 km",9150000.0,Oshan X7,0.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"59,000 km",3650000.0,Mira,3.0
2017.0,Audi,Petrol,Audi A4 2017 for sale in Karachi,Automatic,2000cc,"118,000 km",8000000.0,A4,8.0
2022.0,Porsche,Electric,Porsche Taycan 2022 for sale in Karachi,Automatic,cc,"30,000 km",30000000.0,Taycan,3.0
2017.0,Toyota,Diesel,Toyota Hilux 2017 for sale in Karachi,Automatic,3000cc,"100,000 km",7900000.0,Hilux,8.0
2022.0,Honda,Petrol,Honda City 2022 for sale in Karachi,Automatic,1200cc,"84,000 km",4375000.0,City,3.0
2002.0,Suzuki,Petrol,Suzuki Cultus 2002 for sale in Karachi,Manual,1000cc,"200,000 km",730000.0,Cultus,23.0
2005.0,Toyota,Petrol,Toyota Corolla 2005 for sale in Karachi,Manual,1800cc,"96,488 km",2400000.0,Corolla,20.0
1983.0,Daihatsu,LPG,Daihatsu Charade 1983 for sale in Karachi,Manual,1000cc,"75,000 km",320000.0,Charade,42.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"54,000 km",3425000.0,Mira,3.0
2013.0,Toyota,Petrol,Toyota Corolla 2013 for sale in Karachi,Automatic,1600cc,"125,000 km",2950000.0,Corolla,12.0
2021.0,Suzuki,Petrol,Suzuki Alto 2021 for sale in Karachi,Automatic,660cc,"54,000 km",2625000.0,Alto,4.0
2019.0,Honda,Petrol,Honda Civic 2019 for sale in Karachi,Automatic,1800cc,"68,000 km",5175000.0,Civic,6.0
1997.0,Suzuki,Petrol,Suzuki Mehran 1997 for sale in Karachi,Manual,800cc,"100,000 km",320000.0,Mehran,28.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"27,000 km",25500000.0,Prado,5.0
2021.0,MG,Petrol,MG HS 2021 for sale in Karachi,Automatic,1500cc,"50,000 km",6200000.0,HS,4.0
2011.0,Toyota,Hybrid,Toyota Prius 2011 for sale in Karachi,Automatic,1500cc,"111,600 km",2955000.0,Prius,14.0
2015.0,Nissan,Petrol,Nissan Dayz 2015 for sale in Karachi,Automatic,660cc,"90,000 km",2600000.0,Dayz,10.0
2014.0,Toyota,Hybrid,Toyota Aqua 2014 for sale in Karachi,Automatic,1500cc,"122,000 km",3390000.0,Aqua,11.0
2018.0,Suzuki,Petrol,Suzuki Cultus 2018 for sale in Karachi,Manual,1000cc,"80,000 km",2250000.0,Cultus,7.0
2015.0,Nissan,Petrol,Nissan Dayz 2015 for sale in Karachi,Automatic,660cc,"112,000 km",2260000.0,Dayz,10.0
2012.0,Honda,Petrol,Honda Civic 2012 for sale in Karachi,Automatic,1800cc,"116,000 km",3275000.0,Civic,13.0
2011.0,Lexus,Petrol,Lexus RX Series 2011 for sale in Karachi,Automatic,3500cc,"142,000 km",6250000.0,RX Series,14.0
1999.0,Toyota,Petrol,Toyota Corolla 1999 for sale in Karachi,Manual,1500cc,"214,532 km",1380000.0,Corolla,26.0
2007.0,Toyota,Petrol,Toyota Vitz 2007 for sale in Karachi,Automatic,1000cc,"200,000 km",1895000.0,Vitz,18.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"85,000 km",23200000.0,Prado,5.0
2022.0,Toyota,Petrol,Toyota Yaris Hatchback 2022 for sale in Karachi,Automatic,1000cc,"45,000 km",5600000.0,Yaris Hatchback,3.0
2022.0,KIA,Petrol,KIA Sportage 2022 for sale in Karachi,Automatic,2000cc,"45,000 km",7300000.0,Sportage,3.0
2024.0,Toyota,Diesel,Toyota Hilux 2024 for sale in Karachi,Automatic,2800cc,"30,000 km",16350000.0,Hilux,1.0
2016.0,Audi,Petrol,Audi A3 2016 for sale in Karachi,Automatic,1200cc,"41,000 km",6700000.0,A3,9.0
2017.0,Toyota,Hybrid,Toyota C-HR 2017 for sale in Karachi,Automatic,1800cc,"131,000 km",6770000.0,C-HR,8.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"54,000 km",6100000.0,Sportage,5.0
2019.0,Lexus,Petrol,Lexus LX Series 2019 for sale in Karachi,Automatic,5700cc,"15,100 km",71000000.0,LX Series,6.0
2005.0,Honda,Petrol,Honda Civic 2005 for sale in Karachi,Automatic,1500cc,"146,000 km",1500000.0,Civic,20.0
2014.0,Honda,Hybrid,Honda Vezel 2014 for sale in Karachi,Automatic,1500cc,"71,000 km",3765000.0,Vezel,11.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"100,500 km",5950000.0,Sportage,5.0
2025.0,Peugeot,Petrol,Peugeot 2008 2025 for sale in Karachi,Automatic,1200cc,"3,000 km",6900000.0,2008,0.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"47,000 km",6150000.0,Raize,5.0
2022.0,Hyundai,Petrol,Hyundai Sonata 2022 for sale in Karachi,Automatic,2500cc,"5,000 km",9600000.0,Sonata,3.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"54,000 km",3425000.0,Mira,3.0
2013.0,Toyota,Petrol,Toyota Corolla 2013 for sale in Karachi,Automatic,1600cc,"125,000 km",2950000.0,Corolla,12.0
2019.0,Honda,Petrol,Honda Civic 2019 for sale in Karachi,Automatic,1800cc,"68,000 km",5175000.0,Civic,6.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"27,000 km",25500000.0,Prado,5.0
2022.0,Honda,Petrol,Honda Civic 2022 for sale in Karachi,Automatic,1500cc,"100,000 km",1370000.0,Civic,3.0
1992.0,Suzuki,Petrol,Suzuki Mehran 1992 for sale in Karachi,Manual,800cc,"100,000 km",340000.0,Mehran,33.0
2021.0,Suzuki,Petrol,Suzuki Cultus 2021 for sale in Karachi,Manual,1000cc,"54,500 km",3150000.0,Cultus,4.0
2008.0,Suzuki,Petrol,Suzuki Alto 2008 for sale in Karachi,Manual,1000cc,"12,000 km",890000.0,Alto,17.0
2022.0,Suzuki,Hybrid,Suzuki Alto 2022 for sale in Karachi,Automatic,660cc,"4,000 km",4250000.0,Alto,3.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"46,800 km",5925000.0,Raize,5.0
2008.0,Suzuki,Petrol,Suzuki Mehran 2008 for sale in Karachi,Manual,800cc,"300,000 km",650000.0,Mehran,17.0
2020.0,Suzuki,Petrol,Suzuki Bolan 2020 for sale in Karachi,Manual,800cc,"26,000 km",1590000.0,Bolan,5.0
2014.0,Honda,Petrol,Honda N Wgn 2014 for sale in Karachi,Automatic,660cc,"95,000 km",2215000.0,N Wgn,11.0
1988.0,Nissan,Petrol,Nissan Sunny 1988 for sale in Karachi,Manual,1000cc,"200,000 km",335000.0,Sunny,37.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"34,378 km",6000000.0,Raize,5.0
1998.0,Toyota,Diesel,Toyota Land Cruiser 1998 for sale in Karachi,Automatic,4200cc,"115,000 km",7250000.0,Land Cruiser,27.0
2012.0,Suzuki,Petrol,Suzuki Swift 2012 for sale in Karachi,Manual,1300cc,"93,000 km",1750000.0,Swift,13.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"30,000 km",4000000.0,Mira,3.0
1992.0,Toyota,Petrol,Toyota Prado 1992 for sale in Karachi,Automatic,3400cc,"100,000 km",2950000.0,Prado,33.0
1992.0,Honda,Petrol,Honda Civic 1992 for sale in Karachi,Manual,1500cc,"445,483 km",535000.0,Civic,33.0
2020.0,Nissan,Petrol,Nissan Kicks 2020 for sale in Karachi,Automatic,1300cc,"30,000 km",6650000.0,Kicks,5.0
2022.0,Daihatsu,Petrol,Daihatsu Taft 2022 for sale in Karachi,Automatic,660cc,"125,000 km",6300000.0,Taft,3.0
2017.0,Honda,Hybrid,Honda Freed 2017 for sale in Karachi,Automatic,1500cc,"98,000 km",4100000.0,Freed,8.0
2022.0,Honda,Petrol,Honda Civic 2022 for sale in Karachi,Automatic,1500cc,"31,000 km",7800000.0,Civic,3.0
2005.0,Toyota,Petrol,Toyota Corolla 2005 for sale in Karachi,Automatic,1800cc,"152,000 km",2465000.0,Corolla,20.0
2012.0,Suzuki,CNG,Suzuki Alto 2012 for sale in Karachi,Manual,1000cc,"140,000 km",1240000.0,Alto,13.0
2009.0,Toyota,Petrol,Toyota Corolla 2009 for sale in Karachi,Automatic,1500cc,"115,000 km",1850000.0,Corolla,16.0
2007.0,Toyota,Petrol,Toyota Corolla Axio 2007 for sale in Karachi,Automatic,1500cc,"150,000 km",2750000.0,Corolla Axio,18.0
2025.0,Suzuki,Petrol,Suzuki Alto 2025 for sale in Karachi,Manual,660cc,"2,540 km",2850000.0,Alto,0.0
2014.0,Toyota,Hybrid,Toyota Aqua 2014 for sale in Karachi,Automatic,1500cc,"122,000 km",3390000.0,Aqua,11.0
2020.0,Toyota,Petrol,Toyota Prado 2020 for sale in Karachi,Automatic,2700cc,"85,000 km",23200000.0,Prado,5.0
2022.0,Toyota,Petrol,Toyota Yaris Hatchback 2022 for sale in Karachi,Automatic,1000cc,"45,000 km",5600000.0,Yaris Hatchback,3.0
2022.0,KIA,Petrol,KIA Sportage 2022 for sale in Karachi,Automatic,2000cc,"45,000 km",7300000.0,Sportage,3.0
2024.0,Toyota,Diesel,Toyota Hilux 2024 for sale in Karachi,Automatic,2800cc,"30,000 km",16350000.0,Hilux,1.0
2017.0,Toyota,Hybrid,Toyota C-HR 2017 for sale in Karachi,Automatic,1800cc,"131,000 km",6770000.0,C-HR,8.0
2022.0,Suzuki,Hybrid,Suzuki Alto 2022 for sale in Karachi,Automatic,660cc,"4,000 km",4250000.0,Alto,3.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"46,800 km",5925000.0,Raize,5.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"34,378 km",6000000.0,Raize,5.0
1998.0,Toyota,Diesel,Toyota Land Cruiser 1998 for sale in Karachi,Automatic,4200cc,"115,000 km",7250000.0,Land Cruiser,27.0
2022.0,Daihatsu,Petrol,Daihatsu Mira 2022 for sale in Karachi,Automatic,660cc,"30,000 km",4000000.0,Mira,3.0
2020.0,Nissan,Petrol,Nissan Kicks 2020 for sale in Karachi,Automatic,1300cc,"30,000 km",6650000.0,Kicks,5.0
2023.0,Chery,Petrol,Chery Tiggo 8 Pro 2023 for sale in Karachi,Automatic,1600cc,"12,758 km",8250000.0,Tiggo 8 Pro,2.0
2022.0,Nissan,Hybrid,Nissan Dayz 2022 for sale in Karachi,Automatic,660cc,"50,000 km",3895000.0,Dayz,3.0
2020.0,Mazda,Petrol,Mazda Scrum Wagon 2020 for sale in Karachi,Automatic,660cc,"100,000 km",3150000.0,Scrum Wagon,5.0
2014.0,Suzuki,Petrol,Suzuki Alto 2014 for sale in Karachi,Automatic,660cc,"124,000 km",2300000.0,Alto,11.0
2018.0,Honda,Petrol,Honda Civic 2018 for sale in Karachi,Automatic,1800cc,"93,000 km",5000000.0,Civic,7.0
2021.0,Suzuki,Petrol,Suzuki Alto 2021 for sale in Karachi,Automatic,660cc,"66,552 km",2750000.0,Alto,4.0
2021.0,Honda,Hybrid,Honda Vezel 2021 for sale in Karachi,Automatic,1500cc,"13,100 km",9950000.0,Vezel,4.0
2022.0,Toyota,Diesel,Toyota Hilux 2022 for sale in Karachi,Automatic,2800cc,"23,000 km",12800000.0,Hilux,3.0
2000.0,Suzuki,Petrol,Suzuki Mehran 2000 for sale in Karachi,Manual,800cc,"150,000 km",389000.0,Mehran,25.0
2016.0,Toyota,Petrol,Toyota Fortuner 2016 for sale in Karachi,Automatic,2700cc,"89,000 km",8500000.0,Fortuner,9.0
2016.0,Honda,Hybrid,Honda Vezel 2016 for sale in Karachi,Automatic,1500cc,"80,000 km",4800000.0,Vezel,9.0
2021.0,Suzuki,Petrol,Suzuki Alto 2021 for sale in Karachi,Automatic,660cc,"35,000 km",2750000.0,Alto,4.0
2008.0,Honda,Petrol,Honda Civic 2008 for sale in Karachi,Automatic,1800cc,"102,000 km",2350000.0,Civic,17.0
2000.0,Suzuki,Petrol,Suzuki Cultus 2000 for sale in Karachi,Manual,1000cc,"60,000 km",700000.0,Cultus,25.0
2020.0,Audi,Electric,Audi e-tron 2020 for sale in Karachi,Automatic,cc,"9,000 km",14900000.0,e-tron,5.0
